Analysis id 1020	Biotype 1020	Stable id 1023
2	protein_coding	OTTHUMG00000163282
2	protein_coding	OTTHUMG00000163331
2	processed_transcript	OTTHUMG00000163330
2	processed_transcript	OTTHUMG00000163333
2	processed_transcript	OTTHUMG00000163335
2	processed_transcript	OTTHUMG00000163334
2	protein_coding	OTTHUMG00000129240
2	protein_coding	OTTHUMG00000129241
2	processed_transcript	OTTHUMG00000163348
2	processed_transcript	OTTHUMG00000163537
2	protein_coding	OTTHUMG00000129242
2	protein_coding	OTTHUMG00000163359
2	processed_transcript	OTTHUMG00000163536
2	protein_coding	OTTHUMG00000129243
2	processed_transcript	OTTHUMG00000163412
2	protein_coding	OTTHUMG00000129249
2	protein_coding	OTTHUMG00000129496
2	processed_transcript	OTTHUMG00000163574
2	protein_coding	OTTHUMG00000163352
2	processed_transcript	OTTHUMG00000163370
2	protein_coding	OTTHUMG00000161610
2	protein_coding	OTTHUMG00000129498
2	protein_coding	OTTHUMG00000163569
2	protein_coding	OTTHUMG00000129504
2	protein_coding	OTTHUMG00000129495
2	processed_pseudogene	OTTHUMG00000163364
2	protein_coding	OTTHUMG00000129497
2	processed_pseudogene	OTTHUMG00000157871
2	protein_coding	OTTHUMG00000129507
2	protein_coding	OTTHUMG00000129505
2	protein_coding	OTTHUMG00000163374
2	protein_coding	OTTHUMG00000129506
2	protein_coding	OTTHUMG00000129499
2	protein_coding	OTTHUMG00000129502
2	protein_coding	OTTHUMG00000129500
2	protein_coding	OTTHUMG00000129503
2	processed_pseudogene	OTTHUMG00000163362
2	processed_pseudogene	OTTHUMG00000163361
2	protein_coding	OTTHUMG00000163368
2	protein_coding	OTTHUMG00000163363
2	protein_coding	OTTHUMG00000163357
2	protein_coding	OTTHUMG00000163360
2	protein_coding	OTTHUMG00000163367
2	protein_coding	OTTHUMG00000163353
2	protein_coding	OTTHUMG00000163371
2	protein_coding	OTTHUMG00000163354
2	protein_coding	OTTHUMG00000163373
2	protein_coding	OTTHUMG00000163372
2	protein_coding	OTTHUMG00000163365
2	processed_pseudogene	OTTHUMG00000163355
2	protein_coding	OTTHUMG00000163369
2	protein_coding	OTTHUMG00000163366
2	protein_coding	OTTHUMG00000129614
2	protein_coding	OTTHUMG00000129603
2	protein_coding	OTTHUMG00000129607
2	protein_coding	OTTHUMG00000129627
2	protein_coding	OTTHUMG00000129606
2	protein_coding	OTTHUMG00000129622
2	protein_coding	OTTHUMG00000129617
2	protein_coding	OTTHUMG00000129616
2	protein_coding	OTTHUMG00000129623
2	protein_coding	OTTHUMG00000129608
2	protein_coding	OTTHUMG00000129621
2	protein_coding	OTTHUMG00000129605
2	protein_coding	OTTHUMG00000129626
2	protein_coding	OTTHUMG00000129618
2	protein_coding	OTTHUMG00000129620
2	protein_coding	OTTHUMG00000129615
2	protein_coding	OTTHUMG00000129619
2	protein_coding	OTTHUMG00000129609
2	protein_coding	OTTHUMG00000129604
2	protein_coding	OTTHUMG00000129628
2	protein_coding	OTTHUMG00000163678
2	protein_coding	OTTHUMG00000163679
2	protein_coding	OTTHUMG00000163680
2	protein_coding	OTTHUMG00000163681
2	protein_coding	OTTHUMG00000163682
2	protein_coding	OTTHUMG00000163683
2	protein_coding	OTTHUMG00000163684
2	protein_coding	OTTHUMG00000163685
2	protein_coding	OTTHUMG00000163686
2	protein_coding	OTTHUMG00000164053
2	protein_coding	OTTHUMG00000163687
2	protein_coding	OTTHUMG00000163688
2	protein_coding	OTTHUMG00000164054
2	protein_coding	OTTHUMG00000164055
2	unitary_pseudogene	OTTHUMG00000154974
2	protein_coding	OTTHUMG00000129611
2	protein_coding	OTTHUMG00000129613
2	protein_coding	OTTHUMG00000129625
2	protein_coding	OTTHUMG00000129624
2	protein_coding	OTTHUMG00000149893
2	processed_transcript	OTTHUMG00000164151
2	processed_pseudogene	OTTHUMG00000157873
2	processed_transcript	OTTHUMG00000150501
2	protein_coding	OTTHUMG00000129629
2	protein_coding	OTTHUMG00000129610
2	protein_coding	OTTHUMG00000129612
2	protein_coding	OTTHUMG00000163762
2	TEC	OTTHUMG00000162830
2	protein_coding	OTTHUMG00000129661
2	processed_pseudogene	OTTHUMG00000162831
2	protein_coding	OTTHUMG00000129662
2	protein_coding	OTTHUMG00000129658
2	protein_coding	OTTHUMG00000129660
2	processed_transcript	OTTHUMG00000165057
2	protein_coding	OTTHUMG00000129657
2	processed_pseudogene	OTTHUMG00000162832
2	protein_coding	OTTHUMG00000129659
2	TEC	OTTHUMG00000162829
2	protein_coding	OTTHUMG00000129663
2	processed_transcript	OTTHUMG00000133693
2	processed_pseudogene	OTTHUMG00000102185
2	protein_coding	OTTHUMG00000059703
2	processed_transcript	OTTHUMG00000059704
2	protein_coding	OTTHUMG00000059705
2	processed_transcript	OTTHUMG00000059702
2	processed_transcript	OTTHUMG00000067192
2	protein_coding	OTTHUMG00000129677
2	processed_pseudogene	OTTHUMG00000157888
2	TEC	OTTHUMG00000162862
2	TEC	OTTHUMG00000162861
2	processed_transcript	OTTHUMG00000163174
2	processed_transcript	OTTHUMG00000163170
2	processed_transcript	OTTHUMG00000163171
2	processed_pseudogene	OTTHUMG00000163169
2	protein_coding	OTTHUMG00000163173
2	protein_coding	OTTHUMG00000129679
2	protein_coding	OTTHUMG00000163172
2	processed_transcript	OTTHUMG00000163168
2	processed_pseudogene	OTTHUMG00000163167
2	processed_pseudogene	OTTHUMG00000163177
2	processed_pseudogene	OTTHUMG00000163347
2	processed_transcript	OTTHUMG00000163345
2	processed_pseudogene	OTTHUMG00000163346
2	processed_transcript	OTTHUMG00000163476
2	processed_transcript	OTTHUMG00000163385
2	processed_transcript	OTTHUMG00000163383
2	protein_coding	OTTHUMG00000163384
2	processed_pseudogene	OTTHUMG00000163386
2	protein_coding	OTTHUMG00000163417
2	protein_coding	OTTHUMG00000129685
2	processed_pseudogene	OTTHUMG00000163416
2	protein_coding	OTTHUMG00000163418
2	processed_transcript	OTTHUMG00000163443
2	protein_coding	OTTHUMG00000163429
2	processed_pseudogene	OTTHUMG00000157894
2	processed_pseudogene	OTTHUMG00000157895
2	protein_coding	OTTHUMG00000163436
2	processed_transcript	OTTHUMG00000163435
2	protein_coding	OTTHUMG00000129684
2	processed_transcript	OTTHUMG00000163475
2	protein_coding	OTTHUMG00000129683
2	protein_coding	OTTHUMG00000163444
2	processed_transcript	OTTHUMG00000163449
2	protein_coding	OTTHUMG00000163381
2	processed_pseudogene	OTTHUMG00000163409
2	processed_transcript	OTTHUMG00000129687
2	processed_transcript	OTTHUMG00000163410
2	protein_coding	OTTHUMG00000163411
2	protein_coding	OTTHUMG00000163437
2	protein_coding	OTTHUMG00000129731
2	protein_coding	OTTHUMG00000129730
2	processed_pseudogene	OTTHUMG00000163423
2	protein_coding	OTTHUMG00000129729
2	protein_coding	OTTHUMG00000163420
2	processed_transcript	OTTHUMG00000163422
2	processed_transcript	OTTHUMG00000163419
2	processed_pseudogene	OTTHUMG00000163421
2	protein_coding	OTTHUMG00000134305
2	protein_coding	OTTHUMG00000129732
2	protein_coding	OTTHUMG00000163425
2	processed_pseudogene	OTTHUMG00000163428
2	processed_transcript	OTTHUMG00000163424
2	protein_coding	OTTHUMG00000163426
2	processed_transcript	OTTHUMG00000163558
2	processed_pseudogene	OTTHUMG00000163432
2	protein_coding	OTTHUMG00000163522
2	processed_transcript	OTTHUMG00000163563
2	protein_coding	OTTHUMG00000163431
2	protein_coding	OTTHUMG00000129929
2	processed_transcript	OTTHUMG00000163560
2	protein_coding	OTTHUMG00000129931
2	processed_transcript	OTTHUMG00000163564
2	protein_coding	OTTHUMG00000129933
2	protein_coding	OTTHUMG00000129930
2	processed_transcript	OTTHUMG00000163433
2	protein_coding	OTTHUMG00000129932
2	processed_transcript	OTTHUMG00000163434
2	processed_transcript	OTTHUMG00000163504
2	protein_coding	OTTHUMG00000163441
2	protein_coding	OTTHUMG00000130048
2	processed_transcript	OTTHUMG00000165071
2	protein_coding	OTTHUMG00000130052
2	protein_coding	OTTHUMG00000130051
2	processed_transcript	OTTHUMG00000165070
2	processed_transcript	OTTHUMG00000163464
2	processed_transcript	OTTHUMG00000163505
2	protein_coding	OTTHUMG00000163463
2	processed_transcript	OTTHUMG00000163462
2	processed_pseudogene	OTTHUMG00000157900
2	protein_coding	OTTHUMG00000163491
2	protein_coding	OTTHUMG00000130055
2	protein_coding	OTTHUMG00000130047
2	processed_pseudogene	OTTHUMG00000163492
2	protein_coding	OTTHUMG00000130054
2	protein_coding	OTTHUMG00000130045
2	protein_coding	OTTHUMG00000163493
2	processed_pseudogene	OTTHUMG00000163494
2	processed_pseudogene	OTTHUMG00000157903
2	protein_coding	OTTHUMG00000130050
2	processed_pseudogene	OTTHUMG00000157906
2	protein_coding	OTTHUMG00000130053
2	processed_transcript	OTTHUMG00000165094
2	protein_coding	OTTHUMG00000130049
2	protein_coding	OTTHUMG00000130046
2	protein_coding	OTTHUMG00000134281
2	protein_coding	OTTHUMG00000163479
2	protein_coding	OTTHUMG00000130081
2	protein_coding	OTTHUMG00000163559
2	protein_coding	OTTHUMG00000130080
2	processed_transcript	OTTHUMG00000163588
2	protein_coding	OTTHUMG00000163572
2	protein_coding	OTTHUMG00000130078
2	processed_transcript	OTTHUMG00000165096
2	protein_coding	OTTHUMG00000130077
2	processed_transcript	OTTHUMG00000165097
2	protein_coding	OTTHUMG00000163589
2	protein_coding	OTTHUMG00000130079
2	protein_coding	OTTHUMG00000163646
2	protein_coding	OTTHUMG00000163647
2	protein_coding	OTTHUMG00000130076
2	transcribed_unprocessed_pseudogene	OTTHUMG00000154830
2	protein_coding	OTTHUMG00000163693
2	protein_coding	OTTHUMG00000163722
2	protein_coding	OTTHUMG00000164179
2	processed_transcript	OTTHUMG00000164977
2	protein_coding	OTTHUMG00000130127
2	protein_coding	OTTHUMG00000130124
2	protein_coding	OTTHUMG00000130128
2	protein_coding	OTTHUMG00000130129
2	unprocessed_pseudogene	OTTHUMG00000163498
2	processed_pseudogene	OTTHUMG00000163501
2	protein_coding	OTTHUMG00000130125
2	protein_coding	OTTHUMG00000130126
2	protein_coding	OTTHUMG00000130122
2	processed_transcript	OTTHUMG00000163500
2	protein_coding	OTTHUMG00000163499
2	processed_transcript	OTTHUMG00000163524
2	transcribed_processed_pseudogene	OTTHUMG00000157909
2	protein_coding	OTTHUMG00000130123
2	protein_coding	OTTHUMG00000130121
2	processed_transcript	OTTHUMG00000163523
2	protein_coding	OTTHUMG00000130131
2	processed_pseudogene	OTTHUMG00000157910
2	processed_transcript	OTTHUMG00000163486
2	protein_coding	OTTHUMG00000130148
2	processed_transcript	OTTHUMG00000163488
2	protein_coding	OTTHUMG00000130147
2	protein_coding	OTTHUMG00000130149
2	protein_coding	OTTHUMG00000130145
2	processed_transcript	OTTHUMG00000163570
2	processed_pseudogene	OTTHUMG00000163603
2	protein_coding	OTTHUMG00000130146
2	protein_coding	OTTHUMG00000130193
2	processed_transcript	OTTHUMG00000163601
2	processed_pseudogene	OTTHUMG00000163602
2	processed_pseudogene	OTTHUMG00000164140
2	protein_coding	OTTHUMG00000130191
2	processed_pseudogene	OTTHUMG00000157914
2	protein_coding	OTTHUMG00000164141
2	protein_coding	OTTHUMG00000130192
2	protein_coding	OTTHUMG00000130189
2	protein_coding	OTTHUMG00000130190
2	processed_pseudogene	OTTHUMG00000164142
2	protein_coding	OTTHUMG00000164143
2	processed_pseudogene	OTTHUMG00000164144
2	protein_coding	OTTHUMG00000163445
2	processed_pseudogene	OTTHUMG00000163451
2	processed_transcript	OTTHUMG00000163450
2	processed_pseudogene	OTTHUMG00000163467
2	protein_coding	OTTHUMG00000130244
2	protein_coding	OTTHUMG00000163466
2	protein_coding	OTTHUMG00000130249
2	processed_transcript	OTTHUMG00000163482
2	protein_coding	OTTHUMG00000130243
2	protein_coding	OTTHUMG00000130245
2	protein_coding	OTTHUMG00000130246
2	processed_transcript	OTTHUMG00000163481
2	processed_transcript	OTTHUMG00000163496
2	protein_coding	OTTHUMG00000163484
2	protein_coding	OTTHUMG00000130248
2	processed_transcript	OTTHUMG00000163480
2	processed_transcript	OTTHUMG00000163483
2	protein_coding	OTTHUMG00000130242
2	processed_pseudogene	OTTHUMG00000157917
2	protein_coding	OTTHUMG00000163497
2	processed_transcript	OTTHUMG00000163509
2	processed_pseudogene	OTTHUMG00000163510
2	protein_coding	OTTHUMG00000130247
2	protein_coding	OTTHUMG00000154518
2	processed_transcript	OTTHUMG00000163511
2	protein_coding	OTTHUMG00000130254
2	protein_coding	OTTHUMG00000130255
2	processed_pseudogene	OTTHUMG00000163528
2	protein_coding	OTTHUMG00000163527
2	processed_pseudogene	OTTHUMG00000157920
2	unprocessed_pseudogene	OTTHUMG00000163529
2	processed_pseudogene	OTTHUMG00000163566
2	processed_pseudogene	OTTHUMG00000163533
2	processed_transcript	OTTHUMG00000163534
2	processed_transcript	OTTHUMG00000163515
2	processed_pseudogene	OTTHUMG00000163532
2	processed_transcript	OTTHUMG00000163530
2	processed_transcript	OTTHUMG00000163521
2	processed_transcript	OTTHUMG00000163517
2	processed_transcript	OTTHUMG00000163518
2	processed_transcript	OTTHUMG00000163519
2	protein_coding	OTTHUMG00000130304
2	processed_transcript	OTTHUMG00000163516
2	processed_transcript	OTTHUMG00000163514
2	processed_transcript	OTTHUMG00000163513
2	protein_coding	OTTHUMG00000130306
2	processed_transcript	OTTHUMG00000163512
2	processed_transcript	OTTHUMG00000163520
2	protein_coding	OTTHUMG00000130305
2	processed_transcript	OTTHUMG00000163541
2	protein_coding	OTTHUMG00000130307
2	processed_transcript	OTTHUMG00000163542
2	processed_transcript	OTTHUMG00000163543
2	processed_transcript	OTTHUMG00000163544
2	protein_coding	OTTHUMG00000130327
2	processed_pseudogene	OTTHUMG00000159985
2	protein_coding	OTTHUMG00000130326
2	processed_pseudogene	OTTHUMG00000163545
2	protein_coding	OTTHUMG00000163546
2	protein_coding	OTTHUMG00000130329
2	processed_transcript	OTTHUMG00000163565
2	processed_pseudogene	OTTHUMG00000163539
2	protein_coding	OTTHUMG00000130325
2	processed_pseudogene	OTTHUMG00000163538
2	protein_coding	OTTHUMG00000130323
2	protein_coding	OTTHUMG00000163554
2	protein_coding	OTTHUMG00000130324
2	protein_coding	OTTHUMG00000130328
2	processed_transcript	OTTHUMG00000163553
2	protein_coding	OTTHUMG00000163551
2	processed_transcript	OTTHUMG00000163561
2	processed_transcript	OTTHUMG00000163552
2	processed_transcript	OTTHUMG00000163562
2	protein_coding	OTTHUMG00000130349
2	protein_coding	OTTHUMG00000130351
2	processed_transcript	OTTHUMG00000163585
2	processed_pseudogene	OTTHUMG00000157505
2	protein_coding	OTTHUMG00000163586
2	protein_coding	OTTHUMG00000130350
2	processed_transcript	OTTHUMG00000163548
2	processed_transcript	OTTHUMG00000163549
2	processed_pseudogene	OTTHUMG00000163550
2	processed_transcript	OTTHUMG00000163326
2	processed_pseudogene	OTTHUMG00000163327
2	processed_pseudogene	OTTHUMG00000163375
2	protein_coding	OTTHUMG00000130380
2	protein_coding	OTTHUMG00000130378
2	protein_coding	OTTHUMG00000130381
2	processed_transcript	OTTHUMG00000163557
2	protein_coding	OTTHUMG00000130379
2	processed_pseudogene	OTTHUMG00000162875
2	processed_transcript	OTTHUMG00000162876
2	processed_transcript	OTTHUMG00000162874
2	processed_transcript	OTTHUMG00000162877
2	processed_transcript	OTTHUMG00000162886
2	processed_pseudogene	OTTHUMG00000157923
2	processed_transcript	OTTHUMG00000163861
2	processed_transcript	OTTHUMG00000163870
2	processed_pseudogene	OTTHUMG00000162894
2	processed_pseudogene	OTTHUMG00000157926
2	processed_pseudogene	OTTHUMG00000157934
2	processed_transcript	OTTHUMG00000163917
2	processed_pseudogene	OTTHUMG00000162895
2	processed_transcript	OTTHUMG00000162904
2	processed_transcript	OTTHUMG00000163871
2	processed_transcript	OTTHUMG00000162918
2	protein_coding	OTTHUMG00000162928
2	processed_transcript	OTTHUMG00000163873
2	processed_transcript	OTTHUMG00000162917
2	processed_transcript	OTTHUMG00000162919
2	processed_transcript	OTTHUMG00000162925
2	processed_transcript	OTTHUMG00000163874
2	processed_transcript	OTTHUMG00000162966
2	processed_transcript	OTTHUMG00000162965
2	processed_transcript	OTTHUMG00000162967
2	TEC	OTTHUMG00000163875
2	processed_transcript	OTTHUMG00000162964
2	protein_coding	OTTHUMG00000130408
2	protein_coding	OTTHUMG00000130411
2	processed_pseudogene	OTTHUMG00000157012
2	protein_coding	OTTHUMG00000130410
2	processed_pseudogene	OTTHUMG00000163047
2	processed_pseudogene	OTTHUMG00000157935
2	processed_transcript	OTTHUMG00000163057
2	protein_coding	OTTHUMG00000130409
2	processed_transcript	OTTHUMG00000163055
2	processed_transcript	OTTHUMG00000163056
2	TEC	OTTHUMG00000163878
2	processed_transcript	OTTHUMG00000163054
2	protein_coding	OTTHUMG00000130438
2	protein_coding	OTTHUMG00000130437
2	processed_transcript	OTTHUMG00000163084
2	protein_coding	OTTHUMG00000163083
2	protein_coding	OTTHUMG00000130436
2	processed_pseudogene	OTTHUMG00000163085
2	processed_transcript	OTTHUMG00000163086
2	protein_coding	OTTHUMG00000163122
2	protein_coding	OTTHUMG00000163121
2	processed_transcript	OTTHUMG00000163119
2	processed_transcript	OTTHUMG00000163120
2	protein_coding	OTTHUMG00000130442
2	protein_coding	OTTHUMG00000130439
2	processed_transcript	OTTHUMG00000163147
2	processed_transcript	OTTHUMG00000163146
2	processed_transcript	OTTHUMG00000163148
2	processed_transcript	OTTHUMG00000163164
2	protein_coding	OTTHUMG00000130443
2	protein_coding	OTTHUMG00000163203
2	processed_pseudogene	OTTHUMG00000163204
2	processed_pseudogene	OTTHUMG00000163202
2	protein_coding	OTTHUMG00000163207
2	processed_pseudogene	OTTHUMG00000157938
2	processed_pseudogene	OTTHUMG00000163206
2	processed_pseudogene	OTTHUMG00000163205
2	protein_coding	OTTHUMG00000130465
2	protein_coding	OTTHUMG00000130464
2	protein_coding	OTTHUMG00000163264
2	protein_coding	OTTHUMG00000163266
2	protein_coding	OTTHUMG00000163267
2	protein_coding	OTTHUMG00000163265
2	protein_coding	OTTHUMG00000163271
2	protein_coding	OTTHUMG00000130519
2	processed_pseudogene	OTTHUMG00000163278
2	protein_coding	OTTHUMG00000163280
2	processed_transcript	OTTHUMG00000163279
2	protein_coding	OTTHUMG00000163281
2	processed_pseudogene	OTTHUMG00000163291
2	processed_transcript	OTTHUMG00000163289
2	processed_transcript	OTTHUMG00000163290
2	processed_pseudogene	OTTHUMG00000163292
2	processed_transcript	OTTHUMG00000163303
2	protein_coding	OTTHUMG00000130523
2	processed_transcript	OTTHUMG00000163302
2	protein_coding	OTTHUMG00000130520
2	processed_transcript	OTTHUMG00000163304
2	processed_transcript	OTTHUMG00000163301
2	protein_coding	OTTHUMG00000130517
2	processed_pseudogene	OTTHUMG00000163310
2	protein_coding	OTTHUMG00000130518
2	processed_pseudogene	OTTHUMG00000163323
2	protein_coding	OTTHUMG00000163322
2	processed_pseudogene	OTTHUMG00000163321
2	processed_transcript	OTTHUMG00000163320
2	protein_coding	OTTHUMG00000130521
2	processed_pseudogene	OTTHUMG00000157942
2	protein_coding	OTTHUMG00000130522
2	protein_coding	OTTHUMG00000130542
2	processed_transcript	OTTHUMG00000163340
2	processed_transcript	OTTHUMG00000163325
2	processed_transcript	OTTHUMG00000163338
2	processed_transcript	OTTHUMG00000163341
2	processed_transcript	OTTHUMG00000163342
2	protein_coding	OTTHUMG00000130540
2	processed_transcript	OTTHUMG00000163339
2	processed_transcript	OTTHUMG00000163336
2	processed_transcript	OTTHUMG00000163343
2	processed_transcript	OTTHUMG00000163337
2	protein_coding	OTTHUMG00000130541
2	protein_coding	OTTHUMG00000163349
2	processed_pseudogene	OTTHUMG00000157945
2	protein_coding	OTTHUMG00000130543
2	processed_transcript	OTTHUMG00000163446
2	processed_transcript	OTTHUMG00000163447
2	processed_transcript	OTTHUMG00000163130
2	processed_transcript	OTTHUMG00000163124
2	processed_transcript	OTTHUMG00000163128
2	processed_pseudogene	OTTHUMG00000159984
2	processed_pseudogene	OTTHUMG00000163126
2	processed_transcript	OTTHUMG00000163137
2	processed_pseudogene	OTTHUMG00000163131
2	protein_coding	OTTHUMG00000130556
2	processed_transcript	OTTHUMG00000163129
2	processed_transcript	OTTHUMG00000163136
2	processed_transcript	OTTHUMG00000163125
2	processed_pseudogene	OTTHUMG00000163127
2	processed_pseudogene	OTTHUMG00000163134
2	processed_transcript	OTTHUMG00000163132
2	processed_pseudogene	OTTHUMG00000163133
2	protein_coding	OTTHUMG00000130557
2	protein_coding	OTTHUMG00000130555
2	protein_coding	OTTHUMG00000130660
2	TEC	OTTHUMG00000163182
2	protein_coding	OTTHUMG00000130665
2	TEC	OTTHUMG00000163183
2	processed_transcript	OTTHUMG00000163190
2	protein_coding	OTTHUMG00000130658
2	processed_transcript	OTTHUMG00000163180
2	processed_transcript	OTTHUMG00000163179
2	protein_coding	OTTHUMG00000163185
2	protein_coding	OTTHUMG00000163181
2	processed_transcript	OTTHUMG00000163189
2	processed_transcript	OTTHUMG00000163178
2	processed_transcript	OTTHUMG00000163191
2	protein_coding	OTTHUMG00000130663
2	processed_pseudogene	OTTHUMG00000163184
2	protein_coding	OTTHUMG00000130656
2	processed_transcript	OTTHUMG00000163187
2	processed_transcript	OTTHUMG00000163188
2	protein_coding	OTTHUMG00000130655
2	protein_coding	OTTHUMG00000163186
2	protein_coding	OTTHUMG00000130657
2	protein_coding	OTTHUMG00000130662
2	protein_coding	OTTHUMG00000163228
2	protein_coding	OTTHUMG00000130664
2	protein_coding	OTTHUMG00000163229
2	protein_coding	OTTHUMG00000130659
2	protein_coding	OTTHUMG00000130661
2	protein_coding	OTTHUMG00000163227
2	protein_coding	OTTHUMG00000163230
2	processed_transcript	OTTHUMG00000163224
2	processed_transcript	OTTHUMG00000163226
2	processed_transcript	OTTHUMG00000163231
2	protein_coding	OTTHUMG00000163225
2	protein_coding	OTTHUMG00000130855
2	protein_coding	OTTHUMG00000130852
2	protein_coding	OTTHUMG00000130848
2	processed_transcript	OTTHUMG00000163314
2	protein_coding	OTTHUMG00000151523
2	protein_coding	OTTHUMG00000130846
2	processed_pseudogene	OTTHUMG00000157950
2	protein_coding	OTTHUMG00000130849
2	protein_coding	OTTHUMG00000130854
2	protein_coding	OTTHUMG00000130847
2	protein_coding	OTTHUMG00000130860
2	processed_pseudogene	OTTHUMG00000157947
2	protein_coding	OTTHUMG00000163324
2	protein_coding	OTTHUMG00000130857
2	protein_coding	OTTHUMG00000163408
2	protein_coding	OTTHUMG00000163403
2	protein_coding	OTTHUMG00000163401
2	processed_transcript	OTTHUMG00000163400
2	protein_coding	OTTHUMG00000130861
2	protein_coding	OTTHUMG00000130856
2	TEC	OTTHUMG00000163397
2	protein_coding	OTTHUMG00000130853
2	processed_transcript	OTTHUMG00000163398
2	protein_coding	OTTHUMG00000130850
2	protein_coding	OTTHUMG00000130858
2	protein_coding	OTTHUMG00000163396
2	protein_coding	OTTHUMG00000130859
2	protein_coding	OTTHUMG00000130851
2	processed_transcript	OTTHUMG00000163407
2	transcribed_unprocessed_pseudogene	OTTHUMG00000163399
2	processed_transcript	OTTHUMG00000163405
2	protein_coding	OTTHUMG00000163394
2	protein_coding	OTTHUMG00000163404
2	processed_transcript	OTTHUMG00000163395
2	transcribed_unprocessed_pseudogene	OTTHUMG00000163406
2	unprocessed_pseudogene	OTTHUMG00000154337
2	processed_transcript	OTTHUMG00000163460
2	processed_transcript	OTTHUMG00000163461
2	processed_transcript	OTTHUMG00000163402
2	processed_transcript	OTTHUMG00000163457
2	processed_transcript	OTTHUMG00000163453
2	TEC	OTTHUMG00000163454
2	processed_pseudogene	OTTHUMG00000163458
2	protein_coding	OTTHUMG00000130887
2	protein_coding	OTTHUMG00000163459
2	processed_pseudogene	OTTHUMG00000157953
2	protein_coding	OTTHUMG00000163456
2	protein_coding	OTTHUMG00000130897
2	protein_coding	OTTHUMG00000130886
2	processed_pseudogene	OTTHUMG00000163455
2	processed_pseudogene	OTTHUMG00000130894
2	protein_coding	OTTHUMG00000163452
2	protein_coding	OTTHUMG00000130892
2	protein_coding	OTTHUMG00000130890
2	processed_transcript	OTTHUMG00000163571
2	processed_transcript	OTTHUMG00000163611
2	protein_coding	OTTHUMG00000130893
2	processed_transcript	OTTHUMG00000163580
2	protein_coding	OTTHUMG00000130895
2	transcribed_processed_pseudogene	OTTHUMG00000163584
2	processed_pseudogene	OTTHUMG00000163581
2	protein_coding	OTTHUMG00000130896
2	protein_coding	OTTHUMG00000130885
2	processed_pseudogene	OTTHUMG00000163583
2	processed_pseudogene	OTTHUMG00000163582
2	protein_coding	OTTHUMG00000130891
2	processed_transcript	OTTHUMG00000163579
2	protein_coding	OTTHUMG00000130889
2	processed_pseudogene	OTTHUMG00000163578
2	protein_coding	OTTHUMG00000163596
2	protein_coding	OTTHUMG00000130888
2	processed_pseudogene	OTTHUMG00000163598
2	protein_coding	OTTHUMG00000130915
2	processed_transcript	OTTHUMG00000163594
2	processed_transcript	OTTHUMG00000163595
2	processed_pseudogene	OTTHUMG00000163597
2	processed_transcript	OTTHUMG00000163201
2	processed_transcript	OTTHUMG00000163567
2	processed_pseudogene	OTTHUMG00000163208
2	unprocessed_pseudogene	OTTHUMG00000163210
2	processed_pseudogene	OTTHUMG00000163568
2	protein_coding	OTTHUMG00000130913
2	processed_pseudogene	OTTHUMG00000163176
2	processed_transcript	OTTHUMG00000163200
2	processed_transcript	OTTHUMG00000163175
2	protein_coding	OTTHUMG00000130908
2	protein_coding	OTTHUMG00000163221
2	processed_transcript	OTTHUMG00000163211
2	protein_coding	OTTHUMG00000163163
2	protein_coding	OTTHUMG00000130910
2	transcribed_processed_pseudogene	OTTHUMG00000163166
2	protein_coding	OTTHUMG00000163237
2	protein_coding	OTTHUMG00000150314
2	protein_coding	OTTHUMG00000130912
2	processed_transcript	OTTHUMG00000163313
2	protein_coding	OTTHUMG00000150643
2	protein_coding	OTTHUMG00000163490
2	protein_coding	OTTHUMG00000163262
2	protein_coding	OTTHUMG00000130911
2	protein_coding	OTTHUMG00000130909
2	processed_pseudogene	OTTHUMG00000157956
2	processed_pseudogene	OTTHUMG00000163489
2	processed_transcript	OTTHUMG00000163269
2	processed_transcript	OTTHUMG00000163263
2	processed_pseudogene	OTTHUMG00000163507
2	protein_coding	OTTHUMG00000130914
2	processed_pseudogene	OTTHUMG00000157961
2	protein_coding	OTTHUMG00000130934
2	processed_pseudogene	OTTHUMG00000163508
2	processed_transcript	OTTHUMG00000163311
2	protein_coding	OTTHUMG00000163442
2	processed_transcript	OTTHUMG00000163288
2	protein_coding	OTTHUMG00000130935
2	processed_pseudogene	OTTHUMG00000163293
2	protein_coding	OTTHUMG00000130936
2	protein_coding	OTTHUMG00000130931
2	processed_pseudogene	OTTHUMG00000163294
2	processed_transcript	OTTHUMG00000163295
2	processed_pseudogene	OTTHUMG00000163300
2	protein_coding	OTTHUMG00000162237
2	protein_coding	OTTHUMG00000130937
2	TEC	OTTHUMG00000162253
2	TEC	OTTHUMG00000162271
2	processed_transcript	OTTHUMG00000162270
2	protein_coding	OTTHUMG00000162273
2	protein_coding	OTTHUMG00000130932
2	processed_pseudogene	OTTHUMG00000157973
2	processed_pseudogene	OTTHUMG00000162083
2	processed_pseudogene	OTTHUMG00000162082
2	processed_pseudogene	OTTHUMG00000162090
2	protein_coding	OTTHUMG00000162091
2	protein_coding	OTTHUMG00000133152
2	processed_pseudogene	OTTHUMG00000157968
2	processed_pseudogene	OTTHUMG00000162117
2	processed_pseudogene	OTTHUMG00000162100
2	protein_coding	OTTHUMG00000162118
2	protein_coding	OTTHUMG00000130933
2	processed_transcript	OTTHUMG00000162379
2	processed_transcript	OTTHUMG00000163004
